variable;localidad;year_start;year_end;mean;std;n;confidence_level;ci_lower;ci_upper
PM25;BARRIOS UNIDOS;2023;2023;13.710086339314563;9.953478478621875;8592;95%;13.499593643884793;13.920579034744332
PM25;BARRIOS UNIDOS;2023;2023;13.710086339314563;9.953478478621875;8592;90%;13.533441140521983;13.886731538107142
PM25;BARRIOS UNIDOS;2023;2023;13.710086339314563;9.953478478621875;8592;99%;13.433429553546748;13.986743125082377
PM25;BOSA;2020;2020;15.636044766217177;9.513468710807741;1782;95%;15.194038549102219;16.078050983332137
PM25;BOSA;2020;2020;15.636044766217177;9.513468710807741;1782;90%;15.265160629294666;16.006928903139688
PM25;BOSA;2020;2020;15.636044766217177;9.513468710807741;1782;99%;15.054922141630517;16.217167390803837
PM25;BOSA;2020;2021;16.337554748426502;6.859373725217794;6672;95%;16.17293446630052;16.502175030552483
PM25;BOSA;2020;2021;16.337554748426502;6.859373725217794;6672;90%;16.199406934422854;16.47570256243015
PM25;BOSA;2020;2021;16.337554748426502;6.859373725217794;6672;99%;16.121184370576373;16.55392512627663
PM25;BOSA;2020;2022;16.337554748426502;6.859373725217794;6672;95%;16.17293446630052;16.502175030552483
PM25;BOSA;2020;2022;16.337554748426502;6.859373725217794;6672;90%;16.199406934422854;16.47570256243015
PM25;BOSA;2020;2022;16.337554748426502;6.859373725217794;6672;99%;16.121184370576373;16.55392512627663
PM25;BOSA;2020;2023;16.337554748426502;6.859373725217794;6672;95%;16.17293446630052;16.502175030552483
PM25;BOSA;2020;2023;16.337554748426502;6.859373725217794;6672;90%;16.199406934422854;16.47570256243015
PM25;BOSA;2020;2023;16.337554748426502;6.859373725217794;6672;99%;16.121184370576373;16.55392512627663
PM25;BOSA;2021;2021;16.593197036421802;5.566485886427429;4890;95%;16.437140377597878;16.749253695245727
PM25;BOSA;2021;2021;16.593197036421802;5.566485886427429;4890;90%;16.462237768357262;16.724156304486343
PM25;BOSA;2021;2021;16.593197036421802;5.566485886427429;4890;99%;16.388074515499675;16.79831955734393
PM25;BOSA;2021;2022;16.593197036421802;5.566485886427429;4890;95%;16.437140377597878;16.749253695245727
PM25;BOSA;2021;2022;16.593197036421802;5.566485886427429;4890;90%;16.462237768357262;16.724156304486343
PM25;BOSA;2021;2022;16.593197036421802;5.566485886427429;4890;99%;16.388074515499675;16.79831955734393
PM25;BOSA;2021;2023;16.593197036421802;5.566485886427429;4890;95%;16.437140377597878;16.749253695245727
PM25;BOSA;2021;2023;16.593197036421802;5.566485886427429;4890;90%;16.462237768357262;16.724156304486343
PM25;BOSA;2021;2023;16.593197036421802;5.566485886427429;4890;99%;16.388074515499675;16.79831955734393
PM25;CIUDAD BOLIVAR;2020;2020;22.5233426183844;12.518075491694761;1795;95%;21.94385183447938;23.102833402289424
PM25;CIUDAD BOLIVAR;2020;2020;22.5233426183844;12.518075491694761;1795;90%;22.037095639229275;23.009589597539527
PM25;CIUDAD BOLIVAR;2020;2020;22.5233426183844;12.518075491694761;1795;99%;21.761465898141367;23.285219338627435
PM25;CIUDAD BOLIVAR;2020;2021;18.203799367818984;12.50950297055135;10351;95%;17.962782309160104;18.444816426477864
PM25;CIUDAD BOLIVAR;2020;2021;18.203799367818984;12.50950297055135;10351;90%;18.001537026231066;18.406061709406902
PM25;CIUDAD BOLIVAR;2020;2021;18.203799367818984;12.50950297055135;10351;99%;17.887027884659066;18.520570850978903
PM25;CIUDAD BOLIVAR;2020;2022;18.853974685961706;12.28874266663956;18893;95%;18.67873482346455;19.029214548458864
PM25;CIUDAD BOLIVAR;2020;2022;18.853974685961706;12.28874266663956;18893;90%;18.706910968105284;19.00103840381813
PM25;CIUDAD BOLIVAR;2020;2022;18.853974685961706;12.28874266663956;18893;99%;18.62366195372129;19.084287418202123
PM25;CIUDAD BOLIVAR;2020;2023;18.423545654788033;12.245155601081825;27413;95%;18.278583948387595;18.56850736118847
PM25;CIUDAD BOLIVAR;2020;2023;18.423545654788033;12.245155601081825;27413;90%;18.301891216142952;18.545200093433113
PM25;CIUDAD BOLIVAR;2020;2023;18.423545654788033;12.245155601081825;27413;99%;18.233028825111937;18.614062484464128
PM25;CIUDAD BOLIVAR;2021;2021;17.29758383079644;12.317659994103817;8556;95%;17.03654665418686;17.55862100740602
PM25;CIUDAD BOLIVAR;2021;2021;17.29758383079644;12.317659994103817;8556;90%;17.078521799000672;17.51664586259221
PM25;CIUDAD BOLIVAR;2021;2021;17.29758383079644;12.317659994103817;8556;99%;16.954494818560793;17.64067284303209
PM25;CIUDAD BOLIVAR;2021;2022;18.468753289383233;12.200945479282343;17098;95%;18.285859201242708;18.65164737752376
PM25;CIUDAD BOLIVAR;2021;2022;18.468753289383233;12.200945479282343;17098;90%;18.315266281689595;18.62224029707687
PM25;CIUDAD BOLIVAR;2021;2022;18.468753289383233;12.200945479282343;17098;99%;18.228379894578552;18.709126684187915
PM25;CIUDAD BOLIVAR;2021;2023;18.136281405055207;12.17440322008807;25618;95%;17.987193064015795;18.28536974609462
PM25;CIUDAD BOLIVAR;2021;2023;18.136281405055207;12.17440322008807;25618;90%;18.01116391215922;18.261398897951196
PM25;CIUDAD BOLIVAR;2021;2023;18.136281405055207;12.17440322008807;25618;99%;17.940340770167104;18.33222203994331
PM25;CIUDAD BOLIVAR;2022;2022;19.641842248370427;11.969285121007717;8542;95%;19.3879800310497;19.895704465691153
PM25;CIUDAD BOLIVAR;2022;2022;19.641842248370427;11.969285121007717;8542;90%;19.42880144392179;19.854883052819062
PM25;CIUDAD BOLIVAR;2022;2022;19.641842248370427;11.969285121007717;8542;99%;19.30818345626464;19.975501040476214
PM25;CIUDAD BOLIVAR;2022;2023;18.55685908911089;12.080387476367855;17062;95%;18.375581215612364;18.738136962609417
PM25;CIUDAD BOLIVAR;2022;2023;18.55685908911089;12.080387476367855;17062;90%;18.40472843430429;18.708989743917492
PM25;CIUDAD BOLIVAR;2022;2023;18.55685908911089;12.080387476367855;17062;99%;18.318609826627462;18.79510835159432
PM25;CIUDAD BOLIVAR;2023;2023;17.469074330144338;12.094130249123543;8520;95%;17.212233158047585;17.72591550224109
PM25;CIUDAD BOLIVAR;2023;2023;17.469074330144338;12.094130249123543;8520;90%;17.25353360968118;17.684615050607494
PM25;CIUDAD BOLIVAR;2023;2023;17.469074330144338;12.094130249123543;8520;99%;17.131500136354077;17.806648523934598
PM25;ENGATIVÁ;2020;2020;14.39272445328398;11.367127811588817;10112;95%;14.171143566983364;14.614305339584597
PM25;ENGATIVÁ;2020;2020;14.39272445328398;11.367127811588817;10112;90%;14.206773134769664;14.578675771798297
PM25;ENGATIVÁ;2020;2020;14.39272445328398;11.367127811588817;10112;99%;14.101497689662423;14.683951216905538
PM25;ENGATIVÁ;2020;2021;13.48539940592295;9.083813888388594;30652;95%;13.383703361645715;13.587095450200184
PM25;ENGATIVÁ;2020;2021;13.48539940592295;9.083813888388594;30652;90%;13.400054185926711;13.570744625919188
PM25;ENGATIVÁ;2020;2021;13.48539940592295;9.083813888388594;30652;99%;13.351745103264081;13.619053708581818
PM25;ENGATIVÁ;2020;2022;14.336516565475963;9.199678073232775;47384;95%;14.253681168989264;14.419351961962661
PM25;ENGATIVÁ;2020;2022;14.336516565475963;9.199678073232775;47384;90%;14.26699932596705;14.406033804984876
PM25;ENGATIVÁ;2020;2022;14.336516565475963;9.199678073232775;47384;99%;14.227650796406868;14.445382334545057
PM25;ENGATIVÁ;2020;2023;14.527321713308528;9.295442980309966;62669;95%;14.454543701380484;14.600099725236571
PM25;ENGATIVÁ;2020;2023;14.527321713308528;9.295442980309966;62669;90%;14.466244757119808;14.588398669497247
PM25;ENGATIVÁ;2020;2023;14.527321713308528;9.295442980309966;62669;99%;14.431674126735832;14.622969299881223
PM25;ENGATIVÁ;2021;2021;13.038716305683675;7.676408270696791;20540;95%;12.93373027171308;13.14370233965427
PM25;ENGATIVÁ;2021;2021;13.038716305683675;7.676408270696791;20540;90%;12.950610466800372;13.126822144566978
PM25;ENGATIVÁ;2021;2021;13.038716305683675;7.676408270696791;20540;99%;12.900736577199083;13.176696034168266
PM25;ENGATIVÁ;2021;2022;14.32126720505756;8.517166275924726;37272;95%;14.234797102926887;14.407737307188231
PM25;ENGATIVÁ;2021;2022;14.32126720505756;8.517166275924726;37272;90%;14.24869976070001;14.393834649415108
PM25;ENGATIVÁ;2021;2022;14.32126720505756;8.517166275924726;37272;99%;14.207624098194806;14.434910311920312
PM25;ENGATIVÁ;2021;2023;14.553218311161686;8.84123520347596;52557;95%;14.47762980657334;14.628806815750032
PM25;ENGATIVÁ;2021;2023;14.553218311161686;8.84123520347596;52557;90%;14.489782781178556;14.616653841144815
PM25;ENGATIVÁ;2021;2023;14.553218311161686;8.84123520347596;52557;99%;14.453876856959548;14.652559765363824
PM25;ENGATIVÁ;2022;2022;15.89571111332553;9.206609236402509;16732;95%;15.756201128138521;16.03522109851254
PM25;ENGATIVÁ;2022;2022;15.89571111332553;9.206609236402509;16732;90%;15.77863263032942;16.01278959632164
PM25;ENGATIVÁ;2022;2022;15.89571111332553;9.206609236402509;16732;99%;15.712356259930417;16.079065966720645
PM25;ENGATIVÁ;2022;2023;15.52482312087272;9.38601729576197;32017;95%;15.422008342905292;15.627637898840147
PM25;ENGATIVÁ;2022;2023;15.52482312087272;9.38601729576197;32017;90%;15.438539004581118;15.61110723716432
PM25;ENGATIVÁ;2022;2023;15.52482312087272;9.38601729576197;32017;99%;15.389698650691503;15.659947591053935
PM25;ENGATIVÁ;2023;2023;15.118823913171024;9.562380301181845;15285;95%;14.967218127602997;15.27042969873905
PM25;ENGATIVÁ;2023;2023;15.118823913171024;9.562380301181845;15285;90%;14.991594691277156;15.246053135064892
PM25;ENGATIVÁ;2023;2023;15.118823913171024;9.562380301181845;15285;99%;14.919571032335693;15.318076794006355
PM25;FONTIBÓN;2020;2021;20.36335169614381;12.5763873374372;3449;95%;19.943486499802535;20.783216892485083
PM25;FONTIBÓN;2020;2021;20.36335169614381;12.5763873374372;3449;90%;20.01101874337713;20.71568464891049
PM25;FONTIBÓN;2020;2021;20.36335169614381;12.5763873374372;3449;99%;19.811443479126606;20.915259913161012
PM25;FONTIBÓN;2020;2022;21.64600199249289;12.868609620486254;11936;95%;21.415117716148597;21.876886268837186
PM25;FONTIBÓN;2020;2022;21.64600199249289;12.868609620486254;11936;90%;21.45224241040914;21.83976157457664
PM25;FONTIBÓN;2020;2022;21.64600199249289;12.868609620486254;11936;99%;21.3425508610907;21.949453123895083
PM25;FONTIBÓN;2020;2023;20.313254832289573;12.563700915542237;29767;95%;20.170524654592995;20.45598500998615
PM25;FONTIBÓN;2020;2023;20.313254832289573;12.563700915542237;29767;90%;20.19347303402532;20.433036630553826
PM25;FONTIBÓN;2020;2023;20.313254832289573;12.563700915542237;29767;99%;20.125671181146817;20.50083848343233
PM25;FONTIBÓN;2021;2021;20.36335169614381;12.5763873374372;3449;95%;19.943486499802535;20.783216892485083
PM25;FONTIBÓN;2021;2021;20.36335169614381;12.5763873374372;3449;90%;20.01101874337713;20.71568464891049
PM25;FONTIBÓN;2021;2021;20.36335169614381;12.5763873374372;3449;99%;19.811443479126606;20.915259913161012
PM25;FONTIBÓN;2021;2022;21.64600199249289;12.868609620486254;11936;95%;21.415117716148597;21.876886268837186
PM25;FONTIBÓN;2021;2022;21.64600199249289;12.868609620486254;11936;90%;21.45224241040914;21.83976157457664
PM25;FONTIBÓN;2021;2022;21.64600199249289;12.868609620486254;11936;99%;21.3425508610907;21.949453123895083
PM25;FONTIBÓN;2021;2023;20.313254832289573;12.563700915542237;29767;95%;20.170524654592995;20.45598500998615
PM25;FONTIBÓN;2021;2023;20.313254832289573;12.563700915542237;29767;90%;20.19347303402532;20.433036630553826
PM25;FONTIBÓN;2021;2023;20.313254832289573;12.563700915542237;29767;99%;20.125671181146817;20.50083848343233
PM25;FONTIBÓN;2022;2022;22.167253420807725;12.949958857815963;8487;95%;21.8917028426371;22.442803998978352
PM25;FONTIBÓN;2022;2022;22.167253420807725;12.949958857815963;8487;90%;21.936011825243995;22.398495016371456
PM25;FONTIBÓN;2022;2022;22.167253420807725;12.949958857815963;8487;99%;21.805088767932016;22.529418073683434
PM25;FONTIBÓN;2022;2023;20.306689588599582;12.562261738835245;26318;95%;20.15491136626208;20.458467810937083
PM25;FONTIBÓN;2022;2023;20.306689588599582;12.562261738835245;26318;90%;20.179314663621756;20.434064513577407
PM25;FONTIBÓN;2022;2023;20.306689588599582;12.562261738835245;26318;99%;20.107213898732226;20.506165278466938
PM25;FONTIBÓN;2023;2023;19.4211192199186;12.27516662269624;17831;95%;19.240934848356076;19.601303591481127
PM25;FONTIBÓN;2023;2023;19.4211192199186;12.27516662269624;17831;90%;19.269906137023792;19.57233230281341
PM25;FONTIBÓN;2023;2023;19.4211192199186;12.27516662269624;17831;99%;19.184307539548758;19.657930900288445
PM25;KENNEDY;2020;2020;25.070926907693053;15.54711522577144;17238;95%;24.838821656093888;25.30303215929222
PM25;KENNEDY;2020;2020;25.070926907693053;15.54711522577144;17238;90%;24.87614124946467;25.265712565921437
PM25;KENNEDY;2020;2020;25.070926907693053;15.54711522577144;17238;99%;24.765876540380745;25.37597727500536
PM25;KENNEDY;2020;2021;25.76487119634605;15.705953827307587;36974;95%;25.604775961177072;25.924966431515028
PM25;KENNEDY;2020;2021;25.76487119634605;15.705953827307587;36974;90%;25.63051607162346;25.89922632106864
PM25;KENNEDY;2020;2021;25.76487119634605;15.705953827307587;36974;99%;25.554466418069385;25.975275974622715
PM25;KENNEDY;2020;2022;25.33978456305543;15.244770254168698;46442;95%;25.201132978694748;25.478436147416115
PM25;KENNEDY;2020;2022;25.33978456305543;15.244770254168698;46442;90%;25.22342519694731;25.456143929163552
PM25;KENNEDY;2020;2022;25.33978456305543;15.244770254168698;46442;99%;25.157562753091664;25.5220063730192
PM25;KENNEDY;2020;2023;24.787960776126535;14.99880732266391;55004;95%;24.66261282563511;24.91330872661796
PM25;KENNEDY;2020;2023;24.787960776126535;14.99880732266391;55004;90%;24.682766003104675;24.893155549148396
PM25;KENNEDY;2020;2023;24.787960776126535;14.99880732266391;55004;99%;24.623223553326838;24.952697998926233
PM25;KENNEDY;2021;2021;26.370982447247975;15.818890832497493;19736;95%;26.150272865284233;26.591692029211718
PM25;KENNEDY;2021;2021;26.370982447247975;15.818890832497493;19736;90%;26.18575979259053;26.55620510190542
PM25;KENNEDY;2021;2021;26.370982447247975;15.818890832497493;19736;99%;26.080910623104366;26.661054271391585
PM25;KENNEDY;2021;2022;25.49848091503244;15.06147584044266;29204;95%;25.32573314453879;25.671228685526092
PM25;KENNEDY;2021;2022;25.49848091503244;15.06147584044266;29204;90%;25.353507825783037;25.643454004281846
PM25;KENNEDY;2021;2022;25.49848091503244;15.06147584044266;29204;99%;25.271446431524655;25.725515398540228
PM25;KENNEDY;2021;2023;24.658803063476437;14.74016392515888;37766;95%;24.510136319694894;24.80746980725798
PM25;KENNEDY;2021;2023;24.658803063476437;14.74016392515888;37766;90%;24.5340389373027;24.783567189650174
PM25;KENNEDY;2021;2023;24.658803063476437;14.74016392515888;37766;99%;24.463418229956574;24.8541878969963
PM25;KENNEDY;2022;2022;23.679755710152243;13.161285447106753;9468;95%;23.414617205157953;23.944894215146533
PM25;KENNEDY;2022;2022;23.679755710152243;13.161285447106753;9468;90%;23.45725113766765;23.902260282636835
PM25;KENNEDY;2022;2022;23.679755710152243;13.161285447106753;9468;99%;23.331278939873712;24.028232480430773
PM25;KENNEDY;2022;2023;22.78461713346452;13.209027555184521;18030;95%;22.59179795381218;22.977436313116858
PM25;KENNEDY;2022;2023;22.78461713346452;13.209027555184521;18030;90%;22.622800725804318;22.94643354112472
PM25;KENNEDY;2022;2023;22.78461713346452;13.209027555184521;18030;99%;22.53119995970243;23.038034307226607
PM25;KENNEDY;2023;2023;21.794758216846972;13.191849758861244;8562;95%;21.51529311635188;22.074223317342064
PM25;KENNEDY;2023;2023;21.794758216846972;13.191849758861244;8562;90%;21.56023149176443;22.029284941929514
PM25;KENNEDY;2023;2023;21.794758216846972;13.191849758861244;8562;99%;21.427448851026643;22.1620675826673
PM25;PUENTE ARANDA;2020;2020;19.60421505215024;13.675975818385753;10892;95%;19.347352456695933;19.86107764760455
PM25;PUENTE ARANDA;2020;2020;19.60421505215024;13.675975818385753;10892;90%;19.388654787933515;19.819775316366968
PM25;PUENTE ARANDA;2020;2020;19.60421505215024;13.675975818385753;10892;99%;19.266618730136862;19.94181137416362
PM25;PUENTE ARANDA;2020;2021;18.430537915457126;13.0560612802827;27977;95%;18.27754247462504;18.583533356289212
PM25;PUENTE ARANDA;2020;2021;18.430537915457126;13.0560612802827;27977;90%;18.30214139737383;18.558934433540422
PM25;PUENTE ARANDA;2020;2021;18.430537915457126;13.0560612802827;27977;99%;18.229462803319816;18.631613027594437
PM25;PUENTE ARANDA;2020;2022;17.739144687889723;12.2395607294654;45040;95%;17.626106183465232;17.852183192314214
PM25;PUENTE ARANDA;2020;2022;17.739144687889723;12.2395607294654;45040;90%;17.644280382677856;17.83400899310159
PM25;PUENTE ARANDA;2020;2022;17.739144687889723;12.2395607294654;45040;99%;17.5905846075324;17.887704768247048
PM25;PUENTE ARANDA;2020;2023;16.69253324319961;11.992134741091759;62223;95%;16.59830576559476;16.78676072080446
PM25;PUENTE ARANDA;2020;2023;16.69253324319961;11.992134741091759;62223;90%;16.61345541210694;16.771611074292277
PM25;PUENTE ARANDA;2020;2023;16.69253324319961;11.992134741091759;62223;99%;16.568695956319843;16.816370530079375
PM25;PUENTE ARANDA;2021;2021;17.682297273205943;12.588416899531783;17085;95%;17.493523139191662;17.871071407220224
PM25;PUENTE ARANDA;2021;2021;17.682297273205943;12.588416899531783;17085;90%;17.52387565942861;17.840718886983275
PM25;PUENTE ARANDA;2021;2021;17.682297273205943;12.588416899531783;17085;99%;17.4341958648101;17.930398681601787
PM25;PUENTE ARANDA;2021;2022;17.144253437815763;11.682248110833985;34148;95%;17.02034317604725;17.268163699584278
PM25;PUENTE ARANDA;2021;2022;17.144253437815763;11.682248110833985;34148;90%;17.040265532905174;17.248241342726352
PM25;PUENTE ARANDA;2021;2022;17.144253437815763;11.682248110833985;34148;99%;16.981404419331874;17.307102456299653
PM25;PUENTE ARANDA;2021;2023;16.074699219644828;11.509254189541032;51331;95%;15.975132167064828;16.174266272224827
PM25;PUENTE ARANDA;2021;2023;16.074699219644828;11.509254189541032;51331;90%;15.991140377351286;16.15825806193837
PM25;PUENTE ARANDA;2021;2023;16.074699219644828;11.509254189541032;51331;99%;15.94384415130919;16.205554287980465
PM25;PUENTE ARANDA;2022;2022;16.60551588125237;10.671509053614367;17063;95%;16.445384281505465;16.765647480999274
PM25;PUENTE ARANDA;2022;2022;16.60551588125237;10.671509053614367;17063;90%;16.471131443271354;16.739900319233385
